"ZView Export Data File: Version 3.5g"
"Export From File: C:\Users\owner1\Desktop\Data\Idei\M1\New_dataset\PEIS\No_51_deposition_3h_TiO2_Air_18_0V.z"
"Date/Time:  2022/08/19 15:25:35"
" "
" "
"C:\Users\owner1\Desktop\Data\Idei\M1\New_dataset\PEIS\No_51_deposition_3h_TiO2_Air_18_0V.txt"
"Pt."	"Frequency"	"Z'"	"Z''"	"Frequency (Hz)"	"|Z|"	"theta"
18	1.584893E+03	2.760300E+01	-9.095400E+00	1.584893E+03	2.906290E+01	-1.823745E+01
19	1.258925E+03	2.857000E+01	-1.044700E+01	1.258925E+03	3.042014E+01	-2.008561E+01
20	1.000000E+03	2.972100E+01	-1.203700E+01	1.000000E+03	3.206598E+01	-2.204794E+01
21	7.943282E+02	3.116500E+01	-1.390300E+01	7.943282E+02	3.412551E+01	-2.404210E+01
22	6.309573E+02	3.297400E+01	-1.601700E+01	6.309573E+02	3.665827E+01	-2.590799E+01
23	5.011872E+02	3.519600E+01	-1.832000E+01	5.011872E+02	3.967847E+01	-2.749759E+01
24	3.981072E+02	3.796600E+01	-2.077200E+01	3.981072E+02	4.327694E+01	-2.868400E+01
25	3.162278E+02	4.117800E+01	-2.315700E+01	3.162278E+02	4.724272E+01	-2.935181E+01
26	2.511886E+02	4.489500E+01	-2.547700E+01	2.511886E+02	5.162014E+01	-2.957403E+01
27	1.995262E+02	4.890100E+01	-2.765100E+01	1.995262E+02	5.617727E+01	-2.948593E+01
28	1.584893E+02	5.342800E+01	-2.958300E+01	1.584893E+02	6.107131E+01	-2.897323E+01
29	1.258925E+02	5.787700E+01	-3.134600E+01	1.258925E+02	6.582035E+01	-2.843984E+01
30	1.000000E+02	6.267200E+01	-3.345200E+01	1.000000E+02	7.104095E+01	-2.809165E+01
31	7.943282E+01	6.690600E+01	-3.514400E+01	7.943282E+01	7.557456E+01	-2.771179E+01
32	6.309573E+01	7.146500E+01	-3.748400E+01	6.309573E+01	8.069880E+01	-2.767739E+01
33	5.011872E+01	7.633800E+01	-4.021400E+01	5.011872E+01	8.628242E+01	-2.777976E+01
34	3.981072E+01	8.134700E+01	-4.370200E+01	3.981072E+01	9.234284E+01	-2.824600E+01
35	3.162278E+01	8.698900E+01	-4.781100E+01	3.162278E+01	9.926217E+01	-2.879413E+01
36	2.511886E+01	9.344500E+01	-5.292200E+01	2.511886E+01	1.073904E+02	-2.952478E+01
37	1.995262E+01	1.008000E+02	-5.770300E+01	1.995262E+01	1.161476E+02	-2.978900E+01
38	1.584893E+01	1.096000E+02	-6.331800E+01	1.584893E+01	1.265754E+02	-3.001584E+01
39	1.258925E+01	1.200700E+02	-6.905600E+01	1.258925E+01	1.385119E+02	-2.990455E+01
40	1.000000E+01	1.322800E+02	-7.469100E+01	1.000000E+01	1.519103E+02	-2.945095E+01
41	7.943280E+00	1.464100E+02	-7.935200E+01	7.943280E+00	1.665312E+02	-2.845702E+01
42	6.309570E+00	1.618400E+02	-8.279600E+01	6.309570E+00	1.817893E+02	-2.709391E+01
43	5.011870E+00	1.785200E+02	-8.418200E+01	5.011870E+00	1.973727E+02	-2.524646E+01
44	3.981070E+00	1.957700E+02	-8.340400E+01	3.981070E+00	2.127960E+02	-2.307549E+01
45	3.162280E+00	2.128600E+02	-8.000000E+01	3.162280E+00	2.273970E+02	-2.059792E+01
46	2.511890E+00	2.284700E+02	-7.522100E+01	2.511890E+00	2.405343E+02	-1.822351E+01
47	1.995260E+00	2.427600E+02	-6.821800E+01	1.995260E+00	2.521629E+02	-1.569590E+01
48	1.584890E+00	2.541100E+02	-6.085200E+01	1.584890E+00	2.612946E+02	-1.346708E+01
49	1.258930E+00	2.644600E+02	-5.318900E+01	1.258930E+00	2.697557E+02	-1.137179E+01
50	1.000000E+00	2.724600E+02	-4.597700E+01	1.000000E+00	2.763120E+02	-9.578295E+00
51	7.943300E-01	2.796800E+02	-3.861900E+01	7.943300E-01	2.823337E+02	-7.861847E+00
52	6.309600E-01	2.851800E+02	-3.299800E+01	6.309600E-01	2.870827E+02	-6.600307E+00
53	5.011900E-01	2.908200E+02	-2.821600E+01	5.011900E-01	2.921856E+02	-5.541618E+00
